lgcode,n_firms,emp_total,rev_total,cap_total,n_firms_size_2_9_workers,n_firms_size_1_worker,n_firms_size_10_50_workers,n_firms_size_51plus_workers,n_firms_manufacturing,n_firms_education,n_firms_other_services,n_firms_transport,n_firms_trade_retail,n_firms_health,n_firms_hospitality,n_firms_construction,n_firms_water_waste,n_firms_agriculture,n_firms_arts,n_firms_energy,n_firms_finance,n_firms_prof_tech,n_firms_admin_sup,n_firms_info_comm,n_firms_mining,n_firms_real_estate,n_firms_surviving_trd_tradable_goods,n_firms_surviving_trd_non_tradable_services,n_firms_surviving_trd_tradable_services,n_firms_surviving_trd_non_tradable_utilities,n_firms_surviving_agor_not_ag,n_firms_surviving_agor_agro_processing,n_firms_surviving_agor_agro_downstream_manuf,n_firms_surviving_agor_crop_livestock_primary,n_firms_surviving_agor_forestry_primary,n_firms_surviving_agor_fishery_primary,n_firms_surviving_mtier_medium_low_tech,n_firms_surviving_mtier_low_tech,n_firms_surviving_mtier_high_tech,n_firms_surviving_mtier_medium_high_tech,n_firms_surviving_modern_industrial_sector,n_firms_surviving_modern_other,n_firms_surviving_modern_public_sector,n_firms_surviving_modern_traditional_commerce,n_firms_surviving_modern_traditional_agriculture,n_firms_surviving_modern_modern_services,n_firms_surviving_modern_traditional_services,n_firms_surviving_modern_modern_manuf,median_firm_age_years_wmean,n_firms_finance_prof_info,n_firms_social_services,n_firms_utilities_mining,share_agriculture,share_manufacturing,share_construction,share_trade_retail,share_transport,share_hospitality,share_finance_prof_info,share_social_services,share_other_services,share_utilities_mining,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers,industry_hhi,industry_diversity,n_industries_present,mean_emp_per_firm,log_n_firms,log_emp_total,log_rev_total,log_cap_total,DIST
10508,348,691,318830556,303989666,157,182,9,0,66,20,20,0,122,9,42,0,0,47,0,9,9,2,2,0,0,0,113,215,11,9,241,46,14,21,26,0,1,65,0,0,75,17,29,164,47,11,5,0,5.23563218390805,11,29,9,0.135057471264368,0.189655172413793,0.0,0.350574712643678,0.0,0.120689655172414,0.0316091954022989,0.0833333333333333,0.0574712643678161,0.0258620689655172,0.522988505747127,0.451149425287356,0.0258620689655172,0.0,0.203593605496103,0.796406394503898,8,1.98563218390805,5.855071922202427,6.539585955617669,19.580170350349746,19.53250426866124,105
10509,186,319,92658792,70679542,92,92,2,0,22,7,8,0,86,5,27,0,0,26,0,0,3,0,2,0,0,0,48,135,3,0,140,15,5,2,23,1,0,22,0,0,22,6,12,113,25,3,5,0,4.79569892473118,3,12,0,0.139784946236559,0.118279569892473,0.0,0.462365591397849,0.0,0.145161290322581,0.0161290322580645,0.0645161290322581,0.0430107526881721,0.0,0.494623655913979,0.494623655913979,0.010752688172043,0.0,0.274656029598798,0.725343970401203,7,1.71505376344086,5.231108616854587,5.768320995793772,18.34443441175095,18.07366673963369,105
10510,150,275,52763064,122287400,92,56,2,0,23,4,4,0,82,2,2,0,0,30,2,1,0,0,0,0,0,0,53,96,0,1,97,21,2,21,9,0,0,23,0,0,24,6,6,84,30,0,0,0,7.02666666666667,0,6,1,0.2,0.153333333333333,0.0,0.546666666666667,0.0,0.0133333333333333,0.0,0.04,0.0266666666666667,0.0066666666666666,0.373333333333333,0.613333333333333,0.0133333333333333,0.0,0.364888888888889,0.635111111111111,7,1.83333333333333,5.017279836814924,5.62040086571715,17.781321977378504,18.621884578179877,105
10601,489,1052,426805008,223045312,255,224,10,0,58,22,13,0,283,8,81,1,0,14,0,0,8,0,1,0,0,0,72,409,8,0,429,31,15,4,10,0,3,55,0,0,59,6,30,364,14,8,8,0,6.04498977505113,8,30,0,0.0286298568507157,0.118609406952965,0.0020449897750511,0.578732106339468,0.0,0.165644171779141,0.016359918200409,0.0613496932515337,0.0265848670756646,0.0,0.458077709611452,0.521472392638037,0.0204498977505112,0.0,0.381999071599734,0.618000928400266,8,2.15132924335378,6.194405391104672,6.959398512133975,19.871837813499198,19.222885506092034,106
10602,158,366,83362572,61590000,102,52,4,0,10,11,0,0,121,3,9,0,0,0,0,0,2,1,1,0,0,0,10,145,3,0,151,2,5,0,0,0,0,10,0,0,10,1,14,130,0,3,0,0,5.19620253164557,3,14,0,0.0,0.0632911392405063,0.0,0.765822784810127,0.0,0.0569620253164557,0.0189873417721519,0.0886075949367089,0.0,0.0,0.329113924050633,0.645569620253165,0.0253164556962025,0.0,0.601946803396892,0.398053196603109,5,2.31645569620253,5.0689042022202315,5.905361848054571,18.23871000161582,17.93601009389963,106
10603,351,577,123131028,1102179953,83,261,7,0,48,14,32,0,130,66,28,0,1,14,0,0,18,0,0,0,0,0,62,270,18,1,292,37,8,5,9,0,1,47,0,0,48,31,80,158,14,18,2,0,5.73219373219373,18,80,1,0.0398860398860399,0.136752136752137,0.0,0.37037037037037,0.0,0.0797720797720798,0.0512820512820513,0.227920227920228,0.0911680911680912,0.0028490028490028,0.743589743589744,0.236467236467237,0.0199430199430199,0.0,0.226727055786885,0.773272944213115,8,1.64387464387464,5.863631175598097,6.359573868672378,18.62875962275517,20.82055583198618,106
10604,969,2643,982979016,809075728,549,395,23,2,115,32,63,0,444,26,183,1,1,40,2,3,47,5,3,4,0,0,155,754,56,4,849,34,46,28,12,0,6,109,0,0,119,41,58,627,40,56,28,0,5.37667698658411,56,58,4,0.0412796697626419,0.118679050567595,0.001031991744066,0.458204334365325,0.0,0.188854489164087,0.0577915376676987,0.0598555211558308,0.065015479876161,0.0041279669762641,0.407636738906089,0.56656346749226,0.0237358101135191,0.002063983488132,0.272573621268615,0.727426378731385,9,2.72755417956656,6.877296071497429,7.880048200971577,20.706098332003656,20.511403078800015,106
10605,220,610,281308464,157677390,147,64,9,0,31,16,10,1,105,4,28,0,0,18,0,0,7,0,0,0,0,0,49,163,8,0,179,17,6,8,10,0,2,29,0,0,31,8,20,133,18,7,3,0,5.10454545454545,7,20,0,0.0818181818181818,0.140909090909091,0.0,0.477272727272727,0.0045454545454545,0.127272727272727,0.0318181818181818,0.0909090909090909,0.0454545454545455,0.0,0.290909090909091,0.668181818181818,0.0409090909090909,0.0,0.281900826446281,0.718099173553719,8,2.77272727272727,5.3981627015177525,6.415096959171596,19.45496236543533,18.87606167450239,106
10606,351,650,150918288,2130674109,139,206,6,0,29,13,20,1,125,30,38,0,0,70,0,0,24,1,0,0,0,0,99,226,26,0,255,18,8,29,41,0,0,29,0,0,29,18,43,163,70,25,3,0,5.29059829059829,25,43,0,0.199430199430199,0.0826210826210826,0.0,0.356125356125356,0.0028490028490028,0.108262108262108,0.0712250712250712,0.122507122507123,0.056980056980057,0.0,0.586894586894587,0.396011396011396,0.0170940170940171,0.0,0.208480450645693,0.791519549354307,8,1.85185185185185,5.863631175598097,6.478509642208569,18.832249115863863,21.479704250165458,106
10607,221,442,74576988,131827724,106,110,5,0,25,8,19,0,110,7,24,0,0,14,3,0,9,1,1,0,0,0,39,172,10,0,183,20,4,6,8,0,1,24,0,0,25,23,15,134,14,10,0,0,5.64253393665158,10,15,0,0.0633484162895928,0.113122171945701,0.0,0.497737556561086,0.0,0.108597285067873,0.0452488687782805,0.0678733031674208,0.085972850678733,0.0,0.497737556561086,0.479638009049774,0.0226244343891403,0.0,0.290391269630024,0.709608730369976,7,2.0,5.402677381872279,6.093569770045136,18.12734255914586,18.697006514511745,106
10608,202,455,183474396,152593460,133,64,5,0,20,12,16,0,107,2,21,0,0,11,0,2,8,2,1,0,0,0,31,159,10,2,175,11,5,2,9,0,1,19,0,0,22,13,14,128,11,10,4,0,5.40594059405941,10,14,2,0.0544554455445545,0.099009900990099,0.0,0.52970297029703,0.0,0.103960396039604,0.0495049504950495,0.0693069306930693,0.0792079207920792,0.0099009900990099,0.316831683168317,0.658415841584159,0.0247524752475248,0.0,0.317787471816489,0.682212528183511,8,2.25247524752475,5.313205979041787,6.1224928095143865,19.0275856898387,18.843287825306742,106
10609,260,430,191648904,274751348,63,193,4,0,29,16,9,0,140,35,17,0,0,5,0,1,8,0,0,0,0,0,34,217,8,1,230,19,6,1,4,0,1,28,0,0,30,7,51,157,5,8,2,0,5.88076923076923,8,51,1,0.0192307692307692,0.111538461538462,0.0,0.538461538461538,0.0,0.0653846153846154,0.0307692307692308,0.196153846153846,0.0346153846153846,0.0038461538461538,0.742307692307692,0.242307692307692,0.0153846153846154,0.0,0.347662721893491,0.652337278106509,8,1.65384615384615,5.564520407322694,6.066108090103747,19.07117563623421,19.43137706115406,106
10701,624,1150,445089012,411521635,226,387,11,0,76,23,30,1,295,3,82,1,0,93,0,2,18,0,0,0,0,0,169,434,19,2,471,34,26,86,7,0,3,73,0,0,79,20,26,377,93,18,11,0,4.82371794871795,18,26,2,0.149038461538462,0.121794871794872,0.0016025641025641,0.47275641025641,0.0016025641025641,0.131410256410256,0.0288461538461538,0.0416666666666667,0.0480769230769231,0.0032051282051282,0.620192307692308,0.362179487179487,0.0176282051282051,0.0,0.282708744247206,0.717291255752794,10,1.84294871794872,6.437751649736401,7.048386408721883,19.91378484934082,19.835372155071013,107
10702,469,1135,496963284,251101590,261,200,8,0,65,15,15,0,273,4,77,0,2,7,0,0,10,1,0,0,0,0,72,384,11,2,418,28,16,7,0,0,4,61,0,0,65,8,19,350,7,11,9,0,5.23667377398721,11,19,2,0.0149253731343284,0.138592750533049,0.0,0.582089552238806,0.0,0.164179104477612,0.023454157782516,0.0405117270788913,0.0319829424307036,0.0042643923240938,0.426439232409382,0.556503198294243,0.0170575692963753,0.0,0.38844613363278,0.61155386636722,8,2.42004264392324,6.152732694704104,7.035268599281097,20.024026708092705,19.341368160228807,107
10703,459,1155,710422788,418601100,257,191,10,1,51,10,11,0,243,4,95,0,0,25,1,0,16,2,1,0,0,0,76,365,18,0,395,21,18,25,0,0,2,49,0,0,51,6,14,338,25,18,7,0,4.73856209150327,18,14,0,0.0544662309368192,0.111111111111111,0.0,0.529411764705882,0.0,0.206971677559913,0.0392156862745098,0.0305010893246187,0.0239651416122004,0.0,0.416122004357298,0.559912854030501,0.0217864923747277,0.0021786492374727,0.341468855758232,0.658531144241768,7,2.51633986928105,6.131226489483141,7.052721049232323,20.381370828238072,19.852428998168605,107
10704,2065,5466,4026731412,10497748224,1252,771,39,3,253,53,122,3,891,47,480,10,3,87,4,0,64,28,6,14,0,0,340,1613,109,3,1817,73,88,85,2,0,22,231,0,0,263,67,100,1371,87,106,71,0,5.45665859564165,106,100,3,0.0421307506053269,0.122518159806295,0.0048426150121065,0.431476997578693,0.0014527845036319,0.232445520581114,0.0513317191283293,0.0484261501210654,0.0590799031476998,0.0014527845036319,0.373365617433414,0.606295399515739,0.0188861985472155,0.0014527845036319,0.26548716355258,0.73451283644742,10,2.64697336561743,7.633369649679584,8.606485298894999,22.116220820043115,23.074426616349275,107
10705,292,594,171404556,109052221,148,138,6,0,27,19,18,0,141,20,34,0,16,8,1,0,7,1,0,0,0,0,35,233,8,16,261,15,8,6,2,0,1,26,0,0,27,31,39,175,8,8,4,0,5.9041095890411,8,39,16,0.0273972602739726,0.0924657534246575,0.0,0.482876712328767,0.0,0.116438356164384,0.0273972602739726,0.133561643835616,0.0616438356164384,0.0547945205479452,0.472602739726027,0.506849315068493,0.0205479452054795,0.0,0.28142006004879,0.71857993995121,8,2.03424657534247,5.680172609017068,6.38856140554563,18.959537150705682,18.507337426378648,107
10706,422,914,239682852,230259564,222,191,9,0,29,14,16,0,188,12,128,0,4,12,1,0,11,2,1,4,0,0,41,360,17,4,386,18,6,10,2,0,2,27,0,0,29,15,26,316,12,17,7,0,4.72274881516588,17,26,4,0.028436018957346,0.0687203791469194,0.0,0.445497630331754,0.0,0.303317535545024,0.0402843601895735,0.0616113744075829,0.037914691943128,0.0094786729857819,0.45260663507109,0.526066350710901,0.0213270142180095,0.0,0.302946923923542,0.697053076076458,8,2.16587677725118,6.0473721790462776,6.818924065275521,19.294827161593446,19.254717774039243,107
10707,532,1082,312661560,324352195,257,263,12,0,60,19,47,1,244,34,67,1,0,24,3,0,30,2,0,0,0,0,84,415,33,0,467,24,17,19,4,1,4,56,0,0,61,38,53,311,23,32,14,0,5.50375939849624,32,53,0,0.0451127819548872,0.112781954887218,0.0018796992481203,0.458646616541353,0.0018796992481203,0.12593984962406,0.0601503759398496,0.0996240601503759,0.0883458646616541,0.0,0.494360902255639,0.483082706766917,0.0225563909774436,0.0,0.262327576459947,0.737672423540053,9,2.03383458646617,6.278521424165844,6.9874902470009905,19.560631888744755,19.597340508064423,107
10801,337,983,304091748,670872592,190,122,25,0,48,23,26,9,149,11,31,1,2,15,2,2,13,3,1,0,1,0,64,244,25,4,285,19,18,10,5,0,2,46,0,0,51,35,34,180,15,16,6,0,6.39762611275964,16,34,5,0.0445103857566766,0.142433234421365,0.0029673590504451,0.442136498516321,0.0267062314540059,0.0919881305637982,0.0474777448071217,0.100890207715134,0.0771513353115727,0.0148367952522255,0.362017804154303,0.56379821958457,0.0741839762611276,0.0,0.245542357509532,0.754457642490468,10,2.91691394658754,5.823045895483019,6.891625897052253,19.5328400197573,20.324089800603144,108
10802,249,629,10333242372,477629563,134,105,10,0,36,17,19,0,135,6,9,3,3,10,0,4,7,0,0,0,0,0,46,189,7,7,210,18,11,6,4,0,5,31,0,0,43,17,23,144,10,7,5,0,6.36546184738956,7,23,7,0.0401606425702811,0.144578313253012,0.0120481927710843,0.542168674698795,0.0,0.036144578313253,0.0281124497991968,0.0923694779116466,0.0763052208835341,0.0281124497991968,0.421686746987952,0.538152610441767,0.0401606425702811,0.0,0.333849454041064,0.666150545958936,9,2.52610441767068,5.521460917862246,6.4457198193855785,23.058631950111803,19.984346019299398,108
10803,216,487,156949212,177008053,110,99,7,0,24,14,22,0,83,14,10,1,1,17,13,2,14,1,0,0,0,0,41,157,15,3,181,13,5,9,8,0,0,24,0,0,27,31,28,93,17,15,5,0,6.03240740740741,15,28,3,0.0787037037037037,0.111111111111111,0.0046296296296296,0.384259259259259,0.0,0.0462962962962963,0.0694444444444445,0.12962962962963,0.101851851851852,0.0138888888888889,0.458333333333333,0.509259259259259,0.0324074074074074,0.0,0.200552983539095,0.799447016460905,9,2.25462962962963,5.37989735354046,6.1903154058531475,18.871432826903888,18.99170579232774,108
10804,1084,2144,793024572,632480974,476,592,16,0,253,22,41,0,533,13,132,2,0,18,5,0,33,14,2,6,10,0,281,750,53,0,857,22,187,16,2,0,3,250,0,0,255,34,35,665,18,53,24,0,5.8339483394834,53,35,10,0.0166051660516605,0.233394833948339,0.0018450184501845,0.49169741697417,0.0,0.121771217712177,0.0488929889298893,0.0322878228782288,0.0378228782287823,0.0092250922509225,0.546125461254613,0.439114391143911,0.014760147601476,0.0,0.316295563785896,0.683704436214104,9,1.97785977859779,6.98933526597456,7.6708948313621175,20.49136476650868,20.265160699062182,108
10805,508,1222,494930064,651389868,276,216,16,0,53,14,34,0,235,20,67,7,2,28,6,1,34,1,3,3,0,0,81,386,38,3,443,27,10,20,7,1,1,52,0,0,61,37,34,302,27,38,9,0,5.59055118110236,38,34,3,0.0551181102362205,0.104330708661417,0.0137795275590551,0.46259842519685,0.0,0.131889763779528,0.0748031496062992,0.0669291338582677,0.0669291338582677,0.0059055118110236,0.425196850393701,0.543307086614173,0.031496062992126,0.0,0.26009439518879,0.73990560481121,9,2.40551181102362,6.2324480165505225,7.109062135687172,20.019927027723323,20.294618898029647,108
10806,358,800,475019772,311394665,130,216,11,1,54,26,19,0,149,15,42,3,4,29,0,1,15,1,0,0,0,0,83,254,16,5,286,16,27,20,9,0,4,50,0,0,58,17,41,191,29,16,6,0,5.71508379888268,16,41,5,0.0810055865921788,0.150837988826816,0.0083798882681564,0.416201117318436,0.0,0.11731843575419,0.0446927374301676,0.114525139664804,0.053072625698324,0.0139664804469274,0.603351955307263,0.363128491620112,0.0307262569832402,0.0027932960893854,0.234496426453606,0.765503573546394,9,2.23463687150838,5.883322388488279,6.68586094706836,19.97886698850094,19.556571688123054,108
10901,490,983,320925792,284224544,255,224,11,0,66,22,21,1,305,5,34,0,0,5,2,5,21,0,2,0,1,0,72,391,22,5,433,33,19,1,4,0,2,64,0,0,71,14,27,339,5,21,13,0,5.02244897959184,21,27,6,0.0102040816326531,0.13469387755102,0.0,0.622448979591837,0.0020408163265306,0.0693877551020408,0.0428571428571429,0.0551020408163265,0.0428571428571429,0.0122448979591837,0.457142857142857,0.520408163265306,0.0224489795918367,0.0,0.417367763431903,0.582632236568097,9,2.00612244897959,6.19644412779452,6.891625897052253,19.58672047991453,19.465275135133762,109
10902,506,898,1230869340,305976494,188,309,9,0,67,34,52,0,245,8,71,0,0,7,4,4,13,1,0,0,0,0,74,414,14,4,447,27,25,4,3,0,7,60,0,0,71,48,42,316,7,14,8,0,6.34387351778656,14,42,4,0.0138339920948617,0.132411067193676,0.0,0.484189723320158,0.0,0.140316205533597,0.0276679841897233,0.08300395256917,0.102766798418972,0.0079051383399209,0.610671936758893,0.371541501976285,0.0177865612648221,0.0,0.290131075317533,0.709868924682467,8,1.77470355731225,6.2285110035911835,6.80128303447162,20.930986537979273,19.53901884324084,109
10903,477,1214,262509312,254941984,326,140,11,0,73,22,89,1,221,11,10,0,9,4,12,10,13,1,0,1,0,0,77,365,16,19,408,45,20,2,2,0,4,69,0,0,83,100,33,231,4,15,11,0,4.90566037735849,15,33,19,0.0083857442348008,0.153039832285115,0.0,0.463312368972746,0.0020964360587002,0.0209643605870021,0.0314465408805031,0.0691823899371069,0.186582809224319,0.039832285115304,0.293501048218029,0.683438155136268,0.0230607966457023,0.0,0.28076860532064,0.71923139467936,9,2.54507337526205,6.169610732491456,7.102499355774649,19.38579711746186,19.356546567434496,109
10904,1435,3532,2559674868,1513796318,741,648,45,1,147,35,51,3,824,14,251,6,0,8,3,9,46,16,12,10,0,0,155,1196,75,9,1335,41,51,3,5,0,11,135,0,1,162,31,49,1075,8,72,38,0,5.29895470383275,72,49,9,0.005574912891986,0.102439024390244,0.0041811846689895,0.574216027874565,0.0020905923344947,0.174912891986063,0.0501742160278746,0.0341463414634146,0.0355400696864112,0.0062717770034843,0.451567944250871,0.516376306620209,0.0313588850174216,0.0006968641114982,0.375851109033738,0.624148890966262,10,2.46132404181185,7.269616749608169,8.169902647359145,21.66314608307528,21.137886451207372,109
10905,463,896,363304356,435568712,216,239,8,0,65,22,12,1,265,4,70,0,0,6,3,2,10,2,1,0,0,0,71,377,13,2,404,27,26,6,0,0,5,60,0,0,67,12,26,335,6,12,5,0,5.73218142548596,12,26,2,0.0129589632829374,0.140388768898488,0.0,0.572354211663067,0.0021598272138228,0.151187904967603,0.0259179265658747,0.0561555075593953,0.0259179265658747,0.0043196544276457,0.516198704103672,0.466522678185745,0.0172786177105832,0.0,0.374844310511315,0.625155689488685,9,1.93520518358531,6.139884552226255,6.799055862058796,19.710751489962895,19.892163121374665,109
10906,327,641,210489012,259110441,161,158,8,0,38,17,18,0,160,9,33,1,1,24,0,1,23,1,1,0,0,0,62,239,24,2,278,16,9,3,21,0,3,35,0,0,40,14,26,193,24,24,6,0,5.7217125382263,24,26,2,0.073394495412844,0.116207951070336,0.0030581039755351,0.489296636085627,0.0,0.100917431192661,0.073394495412844,0.0795107033639144,0.055045871559633,0.0061162079510703,0.483180428134557,0.492354740061162,0.0244648318042813,0.0,0.283272077733823,0.716727922266177,9,1.96024464831804,5.793013608384144,6.464588303689961,19.16494401495017,19.37276494576234,109
10907,240,359,111151164,186287961,71,167,2,0,39,20,21,0,128,4,17,1,0,7,1,0,2,0,0,0,0,0,46,192,2,0,202,17,14,0,7,0,4,35,0,0,40,17,24,145,7,2,5,0,5.275,2,24,0,0.0291666666666667,0.1625,0.0041666666666666,0.533333333333333,0.0,0.0708333333333333,0.0083333333333333,0.1,0.0875,0.0,0.695833333333333,0.295833333333333,0.0083333333333333,0.0,0.334461805555556,0.665538194444445,8,1.49583333333333,5.484796933490655,5.886104031450156,18.526401679651084,19.042804217273687,109
10908,644,1306,543396972,349354432,348,285,11,0,79,33,33,2,363,6,86,0,1,12,4,2,15,3,4,1,0,0,91,529,21,3,572,38,22,8,4,0,4,75,0,0,81,30,39,449,12,19,14,0,5.75155279503106,19,39,3,0.0186335403726708,0.122670807453416,0.0,0.563664596273292,0.0031055900621118,0.133540372670807,0.0295031055900621,0.0605590062111801,0.0512422360248447,0.0046583850931677,0.442546583850932,0.540372670807454,0.0170807453416149,0.0,0.358141082519965,0.641858917480036,9,2.02795031055901,6.4692503167957724,7.175489713624222,20.113350684458858,19.671597532162316,109
11001,480,1200,424992048,1134707507,153,308,18,1,127,19,26,0,223,8,48,0,0,11,2,1,13,1,0,1,0,0,138,326,15,1,349,103,17,10,1,0,3,124,0,0,128,22,27,271,11,15,6,0,4.65,15,27,1,0.0229166666666667,0.264583333333333,0.0,0.464583333333333,0.0,0.1,0.03125,0.05625,0.0541666666666667,0.0020833333333333,0.641666666666667,0.31875,0.0375,0.0020833333333333,0.303446180555556,0.696553819444445,8,2.5,6.175867270105761,7.0909098220799835,19.867581018478397,20.849640752466215,110
11002,389,859,308169504,232477687,206,174,8,1,93,14,16,0,185,8,52,0,0,13,0,1,4,2,1,0,0,0,106,276,6,1,286,83,7,13,0,0,0,93,0,0,94,13,22,237,13,6,4,0,5.66066838046273,6,22,1,0.0334190231362468,0.239074550128535,0.0,0.475578406169666,0.0,0.133676092544987,0.0154241645244216,0.0565552699228792,0.0411311053984576,0.0025706940874036,0.447300771208226,0.529562982005141,0.0205655526992288,0.0025706940874036,0.307452369466234,0.692547630533766,8,2.20822622107969,5.966146739123692,6.756932389247553,19.54616053046492,19.264304812795295,110
11003,2362,5866,3526829220,6114637984,1050,1254,53,5,278,55,133,0,1212,43,491,2,3,31,7,3,62,17,17,8,0,0,309,1960,87,6,2112,137,82,25,5,1,9,269,0,0,283,83,98,1703,30,87,78,0,5.38230313293819,87,98,6,0.0131244707874682,0.117696867061812,0.0008467400508044,0.513124470787468,0.0,0.207874682472481,0.0368331922099915,0.0414902624894158,0.0563082133784928,0.0025402201524132,0.530906011854361,0.444538526672312,0.0224386113463167,0.002116850127011,0.326789320894404,0.673210679105596,9,2.48348856900931,7.767687277186908,8.67709870892586,21.98366506655736,22.533951403188365,110
11004,840,2089,1084642416,854935307,526,291,23,0,178,19,52,0,437,15,87,0,0,26,1,0,14,6,2,3,0,0,204,613,23,0,654,135,25,22,1,3,3,175,0,0,178,41,34,524,23,23,17,0,5.63571428571429,23,34,0,0.030952380952381,0.211904761904762,0.0,0.520238095238095,0.0,0.103571428571429,0.0273809523809524,0.0404761904761905,0.0619047619047619,0.0,0.346428571428571,0.626190476190476,0.0273809523809524,0.0,0.333456632653061,0.666543367346939,7,2.48690476190476,6.734591659972948,7.644919344958857,20.80451620003359,20.566536360880537,110
11005,497,1148,369811788,906316568,290,190,17,0,141,18,35,0,212,6,51,0,0,19,0,5,4,5,1,0,0,0,160,323,9,5,348,113,17,19,0,0,3,138,0,0,146,24,24,263,19,9,12,0,5.23138832997988,9,24,5,0.0382293762575453,0.283702213279678,0.0,0.426559356136821,0.0,0.10261569416499,0.0181086519114688,0.0482897384305835,0.0704225352112676,0.0100603621730382,0.382293762575453,0.583501006036217,0.03420523138833,0.0,0.282151662490031,0.717848337509969,8,2.30985915492958,6.210600077024653,7.046647277848756,19.728504755803428,20.624899216883716,110
11006,367,1048,263429688,229306242,237,120,8,2,52,16,18,0,212,6,49,0,1,8,1,0,0,0,2,1,1,0,61,304,1,1,308,41,10,7,1,0,1,51,0,0,52,15,22,261,8,1,8,0,5.38147138964578,1,22,2,0.0217983651226158,0.141689373297003,0.0,0.577656675749319,0.0,0.133514986376022,0.0027247956403269,0.0599455040871935,0.0490463215258856,0.0054495912806539,0.326975476839237,0.645776566757493,0.0217983651226158,0.0054495912806539,0.378100661523955,0.621899338476045,8,2.85558583106267,5.908082938168931,6.955592608396297,19.38929705542431,19.25056897379854,110
11007,397,900,169732056,285577963,222,169,6,0,24,9,24,0,236,22,47,1,2,23,0,2,6,1,0,0,0,0,47,339,7,4,354,11,9,22,0,1,2,22,0,0,27,23,31,283,22,7,4,0,4.54156171284635,7,31,4,0.0579345088161209,0.0604534005037783,0.0025188916876574,0.594458438287154,0.0,0.118387909319899,0.017632241813602,0.0780856423173804,0.0604534005037783,0.0100755667506297,0.425692695214106,0.55919395465995,0.0151133501259446,0.0,0.384578291848816,0.615421708151184,9,2.26700251889169,5.986452005284438,6.803505257608338,18.949731616312494,19.470025628590214,110
